Date/Time,Year,Month,Day,Time,Windspeed,UV_080m,,,,,,,,,,,,,,,,,,,,,
11/30/2009 2:00,2009,11,30,2:00,44,19.66976,,,,,,,,,,,,,,,,,,,,,
11/30/2009 3:00,2009,11,30,3:00,54,24.14016,,,,,,,,,,,,,,,,,,,,,
11/30/2009 4:00,2009,11,30,4:00,52,23.24608,,,,,,,,,,,,,,,,,,,,,
11/30/2009 5:00,2009,11,30,5:00,57,25.48128,,,,,,,,,,,,,,,,,,,,,
11/30/2009 6:00,2009,11,30,6:00,59,26.37536,,,,,,,,,,,,,,,,,,,,,
11/30/2009 7:00,2009,11,30,7:00,52,23.24608,,,,,,,,,,,,,,,,,,,,,
11/30/2009 8:00,2009,11,30,8:00,63,28.16352,,,,,,,,,,,,,,,,,,,,,
11/30/2009 9:00,2009,11,30,9:00,70,31.2928,,,,,,,,,,,,,,,,,,,,,
11/30/2009 10:00,2009,11,30,10:00,61,27.26944,,,,,,,,,,,,,,,,,,,,,
11/30/2009 11:00,2009,11,30,11:00,65,29.0576,,,,,,,,,,,,,,,,,,,,,
11/30/2009 12:00,2009,11,30,12:00,67,29.95168,,,,,,,,,,,,,,,,,,,,,
11/30/2009 13:00,2009,11,30,13:00,44,19.66976,,,,,,,,,,,,,,,,,,,,,
11/30/2009 14:00,2009,11,30,14:00,43,19.22272,,,,,,,,,,,,,,,,,,,,,
11/30/2009 15:00,2009,11,30,15:00,37,16.54048,,,,,,,,,,,,,,,,,,,,,
11/30/2009 16:00,2009,11,30,16:00,56,25.03424,,,,,,,,,,,,,,,,,,,,,
11/30/2009 17:00,2009,11,30,17:00,26,11.62304,,,,,,,,,,,,,,,,,,,,,
11/30/2009 18:00,2009,11,30,18:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
11/30/2009 19:00,2009,11,30,19:00,32,14.30528,,,,,,,,,,,,,,,,,,,,,
11/30/2009 20:00,2009,11,30,20:00,4,1.78816,,,,,,,,,,,,,,,,,,,,,
11/30/2009 21:00,2009,11,30,21:00,7,3.12928,,,,,,,,,,,,,,,,,,,,,
11/30/2009 22:00,2009,11,30,22:00,9,4.02336,,,,,,,,,,,,,,,,,,,,,
11/30/2009 23:00,2009,11,30,23:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
12/1/2009 0:00,2009,12,1,0:00,11,4.91744,,,,,,,,,,,,,,,,,,,,,
12/1/2009 1:00,2009,12,1,1:00,17,7.59968,,,,,,,,,,,,,,,,,,,,,
12/1/2009 2:00,2009,12,1,2:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
12/1/2009 3:00,2009,12,1,3:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
12/1/2009 4:00,2009,12,1,4:00,13,5.81152,,,,,,,,,,,,,,,,,,,,,
12/1/2009 5:00,2009,12,1,5:00,17,7.59968,,,,,,,,,,,,,,,,,,,,,
12/1/2009 6:00,2009,12,1,6:00,7,3.12928,,,,,,,,,,,,,,,,,,,,,
12/1/2009 7:00,2009,12,1,7:00,7,3.12928,,,,,,,,,,,,,,,,,,,,,
12/1/2009 8:00,2009,12,1,8:00,9,4.02336,,,,,,,,,,,,,,,,,,,,,
12/1/2009 9:00,2009,12,1,9:00,11,4.91744,,,,,,,,,,,,,,,,,,,,,
12/1/2009 10:00,2009,12,1,10:00,11,4.91744,,,,,,,,,,,,,,,,,,,,,
12/1/2009 11:00,2009,12,1,11:00,11,4.91744,,,,,,,,,,,,,,,,,,,,,
12/1/2009 12:00,2009,12,1,12:00,7,3.12928,,,,,,,,,,,,,,,,,,,,,
12/1/2009 13:00,2009,12,1,13:00,7,3.12928,,,,,,,,,,,,,,,,,,,,,
12/1/2009 14:00,2009,12,1,14:00,9,4.02336,,,,,,,,,,,,,,,,,,,,,
12/1/2009 15:00,2009,12,1,15:00,7,3.12928,,,,,,,,,,,,,,,,,,,,,
12/1/2009 16:00,2009,12,1,16:00,9,4.02336,,,,,,,,,,,,,,,,,,,,,
12/1/2009 17:00,2009,12,1,17:00,4,1.78816,,,,,,,,,,,,,,,,,,,,,
12/1/2009 18:00,2009,12,1,18:00,4,1.78816,,,,,,,,,,,,,,,,,,,,,
12/1/2009 19:00,2009,12,1,19:00,9,4.02336,,,,,,,,,,,,,,,,,,,,,
12/1/2009 20:00,2009,12,1,20:00,0,0,,,,,,,,,,,,,,,,,,,,,
12/1/2009 21:00,2009,12,1,21:00,7,3.12928,,,,,,,,,,,,,,,,,,,,,
12/1/2009 22:00,2009,12,1,22:00,13,5.81152,,,,,,,,,,,,,,,,,,,,,
12/1/2009 23:00,2009,12,1,23:00,11,4.91744,,,,,,,,,,,,,,,,,,,,,
12/2/2009 0:00,2009,12,2,0:00,17,7.59968,,,,,,,,,,,,,,,,,,,,,
12/2/2009 1:00,2009,12,2,1:00,17,7.59968,,,,,,,,,,,,,,,,,,,,,
12/2/2009 2:00,2009,12,2,2:00,19,8.49376,,,,,,,,,,,,,,,,,,,,,
12/2/2009 3:00,2009,12,2,3:00,17,7.59968,,,,,,,,,,,,,,,,,,,,,
12/2/2009 4:00,2009,12,2,4:00,17,7.59968,,,,,,,,,,,,,,,,,,,,,
12/2/2009 5:00,2009,12,2,5:00,17,7.59968,,,,,,,,,,,,,,,,,,,,,
12/2/2009 6:00,2009,12,2,6:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
12/2/2009 7:00,2009,12,2,7:00,17,7.59968,,,,,,,,,,,,,,,,,,,,,
12/2/2009 8:00,2009,12,2,8:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
12/2/2009 9:00,2009,12,2,9:00,17,7.59968,,,,,,,,,,,,,,,,,,,,,
12/2/2009 10:00,2009,12,2,10:00,11,4.91744,,,,,,,,,,,,,,,,,,,,,
12/2/2009 11:00,2009,12,2,11:00,13,5.81152,,,,,,,,,,,,,,,,,,,,,
12/2/2009 12:00,2009,12,2,12:00,7,3.12928,,,,,,,,,,,,,,,,,,,,,
12/2/2009 13:00,2009,12,2,13:00,7,3.12928,,,,,,,,,,,,,,,,,,,,,
12/2/2009 14:00,2009,12,2,14:00,7,3.12928,,,,,,,,,,,,,,,,,,,,,
12/2/2009 15:00,2009,12,2,15:00,6,2.68224,,,,,,,,,,,,,,,,,,,,,
12/2/2009 16:00,2009,12,2,16:00,4,1.78816,,,,,,,,,,,,,,,,,,,,,
12/2/2009 17:00,2009,12,2,17:00,6,2.68224,,,,,,,,,,,,,,,,,,,,,
12/2/2009 18:00,2009,12,2,18:00,7,3.12928,,,,,,,,,,,,,,,,,,,,,
12/2/2009 19:00,2009,12,2,19:00,13,5.81152,,,,,,,,,,,,,,,,,,,,,
12/2/2009 20:00,2009,12,2,20:00,13,5.81152,,,,,,,,,,,,,,,,,,,,,
12/2/2009 21:00,2009,12,2,21:00,13,5.81152,,,,,,,,,,,,,,,,,,,,,
12/2/2009 22:00,2009,12,2,22:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
12/2/2009 23:00,2009,12,2,23:00,19,8.49376,,,,,,,,,,,,,,,,,,,,,
12/3/2009 0:00,2009,12,3,0:00,13,5.81152,,,,,,,,,,,,,,,,,,,,,
12/3/2009 1:00,2009,12,3,1:00,13,5.81152,,,,,,,,,,,,,,,,,,,,,
12/3/2009 2:00,2009,12,3,2:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
12/3/2009 3:00,2009,12,3,3:00,11,4.91744,,,,,,,,,,,,,,,,,,,,,
12/3/2009 4:00,2009,12,3,4:00,13,5.81152,,,,,,,,,,,,,,,,,,,,,
12/3/2009 5:00,2009,12,3,5:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
12/3/2009 6:00,2009,12,3,6:00,6,2.68224,,,,,,,,,,,,,,,,,,,,,
12/3/2009 7:00,2009,12,3,7:00,20,8.9408,,,,,,,,,,,,,,,,,,,,,
12/3/2009 8:00,2009,12,3,8:00,22,9.83488,,,,,,,,,,,,,,,,,,,,,
12/3/2009 9:00,2009,12,3,9:00,22,9.83488,,,,,,,,,,,,,,,,,,,,,
12/3/2009 10:00,2009,12,3,10:00,22,9.83488,,,,,,,,,,,,,,,,,,,,,
12/3/2009 11:00,2009,12,3,11:00,22,9.83488,,,,,,,,,,,,,,,,,,,,,
12/3/2009 12:00,2009,12,3,12:00,20,8.9408,,,,,,,,,,,,,,,,,,,,,
12/3/2009 13:00,2009,12,3,13:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
12/3/2009 14:00,2009,12,3,14:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
12/3/2009 15:00,2009,12,3,15:00,48,21.45792,,,,,,,,,,,,,,,,,,,,,
12/3/2009 16:00,2009,12,3,16:00,46,20.56384,,,,,,,,,,,,,,,,,,,,,
12/3/2009 17:00,2009,12,3,17:00,56,25.03424,,,,,,,,,,,,,,,,,,,,,
12/3/2009 18:00,2009,12,3,18:00,46,20.56384,,,,,,,,,,,,,,,,,,,,,
12/3/2009 19:00,2009,12,3,19:00,44,19.66976,,,,,,,,,,,,,,,,,,,,,
12/3/2009 20:00,2009,12,3,20:00,50,22.352,,,,,,,,,,,,,,,,,,,,,
12/3/2009 21:00,2009,12,3,21:00,56,25.03424,,,,,,,,,,,,,,,,,,,,,
12/3/2009 22:00,2009,12,3,22:00,41,18.32864,,,,,,,,,,,,,,,,,,,,,
12/3/2009 23:00,2009,12,3,23:00,52,23.24608,,,,,,,,,,,,,,,,,,,,,
12/4/2009 0:00,2009,12,4,0:00,57,25.48128,,,,,,,,,,,,,,,,,,,,,
12/4/2009 1:00,2009,12,4,1:00,61,27.26944,,,,,,,,,,,,,,,,,,,,,
12/4/2009 2:00,2009,12,4,2:00,48,21.45792,,,,,,,,,,,,,,,,,,,,,
12/4/2009 3:00,2009,12,4,3:00,56,25.03424,,,,,,,,,,,,,,,,,,,,,
12/4/2009 4:00,2009,12,4,4:00,50,22.352,,,,,,,,,,,,,,,,,,,,,
12/4/2009 5:00,2009,12,4,5:00,70,31.2928,,,,,,,,,,,,,,,,,,,,,
12/4/2009 6:00,2009,12,4,6:00,54,24.14016,,,,,,,,,,,,,,,,,,,,,
12/4/2009 7:00,2009,12,4,7:00,46,20.56384,,,,,,,,,,,,,,,,,,,,,
12/4/2009 8:00,2009,12,4,8:00,44,19.66976,,,,,,,,,,,,,,,,,,,,,
12/4/2009 9:00,2009,12,4,9:00,44,19.66976,,,,,,,,,,,,,,,,,,,,,
12/4/2009 10:00,2009,12,4,10:00,41,18.32864,,,,,,,,,,,,,,,,,,,,,
12/4/2009 11:00,2009,12,4,11:00,43,19.22272,,,,,,,,,,,,,,,,,,,,,
12/4/2009 12:00,2009,12,4,12:00,35,15.6464,,,,,,,,,,,,,,,,,,,,,
12/4/2009 13:00,2009,12,4,13:00,33,14.75232,,,,,,,,,,,,,,,,,,,,,
12/4/2009 14:00,2009,12,4,14:00,35,15.6464,,,,,,,,,,,,,,,,,,,,,
12/4/2009 15:00,2009,12,4,15:00,32,14.30528,,,,,,,,,,,,,,,,,,,,,
12/4/2009 16:00,2009,12,4,16:00,37,16.54048,,,,,,,,,,,,,,,,,,,,,
12/4/2009 17:00,2009,12,4,17:00,28,12.51712,,,,,,,,,,,,,,,,,,,,,
12/4/2009 18:00,2009,12,4,18:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
12/4/2009 19:00,2009,12,4,19:00,32,14.30528,,,,,,,,,,,,,,,,,,,,,
12/4/2009 20:00,2009,12,4,20:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
12/4/2009 21:00,2009,12,4,21:00,24,10.72896,,,,,,,,,,,,,,,,,,,,,
12/4/2009 22:00,2009,12,4,22:00,26,11.62304,,,,,,,,,,,,,,,,,,,,,
12/4/2009 23:00,2009,12,4,23:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
12/5/2009 0:00,2009,12,5,0:00,11,4.91744,,,,,,,,,,,,,,,,,,,,,
12/5/2009 1:00,2009,12,5,1:00,11,4.91744,,,,,,,,,,,,,,,,,,,,,
12/5/2009 2:00,2009,12,5,2:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
12/5/2009 3:00,2009,12,5,3:00,4,1.78816,,,,,,,,,,,,,,,,,,,,,
12/5/2009 4:00,2009,12,5,4:00,11,4.91744,,,,,,,,,,,,,,,,,,,,,
12/5/2009 5:00,2009,12,5,5:00,9,4.02336,,,,,,,,,,,,,,,,,,,,,
12/5/2009 6:00,2009,12,5,6:00,20,8.9408,,,,,,,,,,,,,,,,,,,,,
12/5/2009 7:00,2009,12,5,7:00,9,4.02336,,,,,,,,,,,,,,,,,,,,,
12/5/2009 8:00,2009,12,5,8:00,9,4.02336,,,,,,,,,,,,,,,,,,,,,
12/5/2009 9:00,2009,12,5,9:00,19,8.49376,,,,,,,,,,,,,,,,,,,,,
12/5/2009 10:00,2009,12,5,10:00,7,3.12928,,,,,,,,,,,,,,,,,,,,,
12/5/2009 11:00,2009,12,5,11:00,19,8.49376,,,,,,,,,,,,,,,,,,,,,
12/5/2009 12:00,2009,12,5,12:00,22,9.83488,,,,,,,,,,,,,,,,,,,,,
12/5/2009 13:00,2009,12,5,13:00,9,4.02336,,,,,,,,,,,,,,,,,,,,,
12/5/2009 14:00,2009,12,5,14:00,9,4.02336,,,,,,,,,,,,,,,,,,,,,
12/5/2009 15:00,2009,12,5,15:00,22,9.83488,,,,,,,,,,,,,,,,,,,,,
12/5/2009 16:00,2009,12,5,16:00,19,8.49376,,,,,,,,,,,,,,,,,,,,,
12/5/2009 17:00,2009,12,5,17:00,19,8.49376,,,,,,,,,,,,,,,,,,,,,
12/5/2009 18:00,2009,12,5,18:00,22,9.83488,,,,,,,,,,,,,,,,,,,,,
12/5/2009 19:00,2009,12,5,19:00,26,11.62304,,,,,,,,,,,,,,,,,,,,,
12/5/2009 20:00,2009,12,5,20:00,26,11.62304,,,,,,,,,,,,,,,,,,,,,
12/5/2009 21:00,2009,12,5,21:00,35,15.6464,,,,,,,,,,,,,,,,,,,,,
12/5/2009 22:00,2009,12,5,22:00,39,17.43456,,,,,,,,,,,,,,,,,,,,,
12/5/2009 23:00,2009,12,5,23:00,39,17.43456,,,,,,,,,,,,,,,,,,,,,
12/6/2009 0:00,2009,12,6,0:00,37,16.54048,,,,,,,,,,,,,,,,,,,,,
12/6/2009 1:00,2009,12,6,1:00,41,18.32864,,,,,,,,,,,,,,,,,,,,,
12/6/2009 2:00,2009,12,6,2:00,24,10.72896,,,,,,,,,,,,,,,,,,,,,
12/6/2009 3:00,2009,12,6,3:00,26,11.62304,,,,,,,,,,,,,,,,,,,,,
12/6/2009 4:00,2009,12,6,4:00,24,10.72896,,,,,,,,,,,,,,,,,,,,,
12/6/2009 5:00,2009,12,6,5:00,33,14.75232,,,,,,,,,,,,,,,,,,,,,
12/6/2009 6:00,2009,12,6,6:00,22,9.83488,,,,,,,,,,,,,,,,,,,,,
12/6/2009 7:00,2009,12,6,7:00,24,10.72896,,,,,,,,,,,,,,,,,,,,,
12/6/2009 8:00,2009,12,6,8:00,24,10.72896,,,,,,,,,,,,,,,,,,,,,
12/6/2009 9:00,2009,12,6,9:00,35,15.6464,,,,,,,,,,,,,,,,,,,,,
12/6/2009 10:00,2009,12,6,10:00,22,9.83488,,,,,,,,,,,,,,,,,,,,,
12/6/2009 11:00,2009,12,6,11:00,26,11.62304,,,,,,,,,,,,,,,,,,,,,
12/6/2009 12:00,2009,12,6,12:00,24,10.72896,,,,,,,,,,,,,,,,,,,,,
12/6/2009 13:00,2009,12,6,13:00,26,11.62304,,,,,,,,,,,,,,,,,,,,,
12/6/2009 14:00,2009,12,6,14:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
12/6/2009 15:00,2009,12,6,15:00,19,8.49376,,,,,,,,,,,,,,,,,,,,,
12/6/2009 16:00,2009,12,6,16:00,19,8.49376,,,,,,,,,,,,,,,,,,,,,
12/6/2009 17:00,2009,12,6,17:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
12/6/2009 18:00,2009,12,6,18:00,11,4.91744,,,,,,,,,,,,,,,,,,,,,
12/6/2009 19:00,2009,12,6,19:00,9,4.02336,,,,,,,,,,,,,,,,,,,,,
12/6/2009 20:00,2009,12,6,20:00,9,4.02336,,,,,,,,,,,,,,,,,,,,,
12/6/2009 21:00,2009,12,6,21:00,7,3.12928,,,,,,,,,,,,,,,,,,,,,
12/6/2009 22:00,2009,12,6,22:00,11,4.91744,,,,,,,,,,,,,,,,,,,,,
12/6/2009 23:00,2009,12,6,23:00,9,4.02336,,,,,,,,,,,,,,,,,,,,,
12/7/2009 0:00,2009,12,7,0:00,7,3.12928,,,,,,,,,,,,,,,,,,,,,
12/7/2009 1:00,2009,12,7,1:00,7,3.12928,,,,,,,,,,,,,,,,,,,,,
12/7/2009 2:00,2009,12,7,2:00,11,4.91744,,,,,,,,,,,,,,,,,,,,,
12/7/2009 3:00,2009,12,7,3:00,6,2.68224,,,,,,,,,,,,,,,,,,,,,
12/7/2009 4:00,2009,12,7,4:00,13,5.81152,,,,,,,,,,,,,,,,,,,,,
12/7/2009 5:00,2009,12,7,5:00,13,5.81152,,,,,,,,,,,,,,,,,,,,,
12/7/2009 6:00,2009,12,7,6:00,13,5.81152,,,,,,,,,,,,,,,,,,,,,
12/7/2009 7:00,2009,12,7,7:00,11,4.91744,,,,,,,,,,,,,,,,,,,,,
12/7/2009 8:00,2009,12,7,8:00,13,5.81152,,,,,,,,,,,,,,,,,,,,,
12/7/2009 9:00,2009,12,7,9:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
12/7/2009 10:00,2009,12,7,10:00,11,4.91744,,,,,,,,,,,,,,,,,,,,,
12/7/2009 11:00,2009,12,7,11:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
12/7/2009 12:00,2009,12,7,12:00,13,5.81152,,,,,,,,,,,,,,,,,,,,,
12/7/2009 13:00,2009,12,7,13:00,9,4.02336,,,,,,,,,,,,,,,,,,,,,
12/7/2009 14:00,2009,12,7,14:00,11,4.91744,,,,,,,,,,,,,,,,,,,,,
12/7/2009 15:00,2009,12,7,15:00,7,3.12928,,,,,,,,,,,,,,,,,,,,,
12/7/2009 16:00,2009,12,7,16:00,6,2.68224,,,,,,,,,,,,,,,,,,,,,
12/7/2009 17:00,2009,12,7,17:00,4,1.78816,,,,,,,,,,,,,,,,,,,,,
12/7/2009 18:00,2009,12,7,18:00,9,4.02336,,,,,,,,,,,,,,,,,,,,,
12/7/2009 19:00,2009,12,7,19:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
12/7/2009 20:00,2009,12,7,20:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
12/7/2009 21:00,2009,12,7,21:00,19,8.49376,,,,,,,,,,,,,,,,,,,,,
12/7/2009 22:00,2009,12,7,22:00,13,5.81152,,,,,,,,,,,,,,,,,,,,,
12/7/2009 23:00,2009,12,7,23:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
12/8/2009 0:00,2009,12,8,0:00,20,8.9408,,,,,,,,,,,,,,,,,,,,,
12/8/2009 1:00,2009,12,8,1:00,19,8.49376,,,,,,,,,,,,,,,,,,,,,
12/8/2009 2:00,2009,12,8,2:00,17,7.59968,,,,,,,,,,,,,,,,,,,,,
12/8/2009 3:00,2009,12,8,3:00,13,5.81152,,,,,,,,,,,,,,,,,,,,,
12/8/2009 4:00,2009,12,8,4:00,13,5.81152,,,,,,,,,,,,,,,,,,,,,
12/8/2009 5:00,2009,12,8,5:00,17,7.59968,,,,,,,,,,,,,,,,,,,,,
12/8/2009 6:00,2009,12,8,6:00,20,8.9408,,,,,,,,,,,,,,,,,,,,,
12/8/2009 7:00,2009,12,8,7:00,17,7.59968,,,,,,,,,,,,,,,,,,,,,
12/8/2009 8:00,2009,12,8,8:00,20,8.9408,,,,,,,,,,,,,,,,,,,,,
12/8/2009 9:00,2009,12,8,9:00,19,8.49376,,,,,,,,,,,,,,,,,,,,,
12/8/2009 10:00,2009,12,8,10:00,11,4.91744,,,,,,,,,,,,,,,,,,,,,
12/8/2009 11:00,2009,12,8,11:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
12/8/2009 12:00,2009,12,8,12:00,7,3.12928,,,,,,,,,,,,,,,,,,,,,
12/8/2009 13:00,2009,12,8,13:00,9,4.02336,,,,,,,,,,,,,,,,,,,,,
12/8/2009 14:00,2009,12,8,14:00,7,3.12928,,,,,,,,,,,,,,,,,,,,,
12/8/2009 15:00,2009,12,8,15:00,7,3.12928,,,,,,,,,,,,,,,,,,,,,
12/8/2009 16:00,2009,12,8,16:00,0,0,,,,,,,,,,,,,,,,,,,,,
12/8/2009 17:00,2009,12,8,17:00,9,4.02336,,,,,,,,,,,,,,,,,,,,,
12/8/2009 18:00,2009,12,8,18:00,4,1.78816,,,,,,,,,,,,,,,,,,,,,
12/8/2009 19:00,2009,12,8,19:00,11,4.91744,,,,,,,,,,,,,,,,,,,,,
12/8/2009 20:00,2009,12,8,20:00,13,5.81152,,,,,,,,,,,,,,,,,,,,,
12/8/2009 21:00,2009,12,8,21:00,13,5.81152,,,,,,,,,,,,,,,,,,,,,
12/8/2009 22:00,2009,12,8,22:00,11,4.91744,,,,,,,,,,,,,,,,,,,,,
12/8/2009 23:00,2009,12,8,23:00,20,8.9408,,,,,,,,,,,,,,,,,,,,,
12/9/2009 0:00,2009,12,9,0:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
12/9/2009 1:00,2009,12,9,1:00,37,16.54048,,,,,,,,,,,,,,,,,,,,,
12/9/2009 2:00,2009,12,9,2:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
12/9/2009 3:00,2009,12,9,3:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
12/9/2009 4:00,2009,12,9,4:00,32,14.30528,,,,,,,,,,,,,,,,,,,,,
12/9/2009 5:00,2009,12,9,5:00,28,12.51712,,,,,,,,,,,,,,,,,,,,,
12/9/2009 6:00,2009,12,9,6:00,35,15.6464,,,,,,,,,,,,,,,,,,,,,
12/9/2009 7:00,2009,12,9,7:00,33,14.75232,,,,,,,,,,,,,,,,,,,,,
12/9/2009 8:00,2009,12,9,8:00,37,16.54048,,,,,,,,,,,,,,,,,,,,,
12/9/2009 9:00,2009,12,9,9:00,37,16.54048,,,,,,,,,,,,,,,,,,,,,
12/9/2009 10:00,2009,12,9,10:00,43,19.22272,,,,,,,,,,,,,,,,,,,,,
12/9/2009 11:00,2009,12,9,11:00,39,17.43456,,,,,,,,,,,,,,,,,,,,,
12/9/2009 12:00,2009,12,9,12:00,48,21.45792,,,,,,,,,,,,,,,,,,,,,
12/9/2009 13:00,2009,12,9,13:00,46,20.56384,,,,,,,,,,,,,,,,,,,,,
12/9/2009 14:00,2009,12,9,14:00,48,21.45792,,,,,,,,,,,,,,,,,,,,,
12/9/2009 15:00,2009,12,9,15:00,50,22.352,,,,,,,,,,,,,,,,,,,,,
12/9/2009 16:00,2009,12,9,16:00,50,22.352,,,,,,,,,,,,,,,,,,,,,
12/9/2009 17:00,2009,12,9,17:00,46,20.56384,,,,,,,,,,,,,,,,,,,,,
12/9/2009 18:00,2009,12,9,18:00,32,14.30528,,,,,,,,,,,,,,,,,,,,,
12/9/2009 19:00,2009,12,9,19:00,32,14.30528,,,,,,,,,,,,,,,,,,,,,
12/9/2009 20:00,2009,12,9,20:00,43,19.22272,,,,,,,,,,,,,,,,,,,,,
12/9/2009 21:00,2009,12,9,21:00,48,21.45792,,,,,,,,,,,,,,,,,,,,,
12/9/2009 22:00,2009,12,9,22:00,43,19.22272,,,,,,,,,,,,,,,,,,,,,
12/9/2009 23:00,2009,12,9,23:00,48,21.45792,,,,,,,,,,,,,,,,,,,,,
12/10/2009 0:00,2009,12,10,0:00,44,19.66976,,,,,,,,,,,,,,,,,,,,,
12/10/2009 1:00,2009,12,10,1:00,39,17.43456,,,,,,,,,,,,,,,,,,,,,
12/10/2009 2:00,2009,12,10,2:00,24,10.72896,,,,,,,,,,,,,,,,,,,,,
12/10/2009 3:00,2009,12,10,3:00,63,28.16352,,,,,,,,,,,,,,,,,,,,,
12/10/2009 4:00,2009,12,10,4:00,61,27.26944,,,,,,,,,,,,,,,,,,,,,
12/10/2009 5:00,2009,12,10,5:00,52,23.24608,,,,,,,,,,,,,,,,,,,,,
12/10/2009 6:00,2009,12,10,6:00,46,20.56384,,,,,,,,,,,,,,,,,,,,,
12/10/2009 7:00,2009,12,10,7:00,48,21.45792,,,,,,,,,,,,,,,,,,,,,
12/10/2009 8:00,2009,12,10,8:00,43,19.22272,,,,,,,,,,,,,,,,,,,,,
12/10/2009 9:00,2009,12,10,9:00,28,12.51712,,,,,,,,,,,,,,,,,,,,,
12/10/2009 10:00,2009,12,10,10:00,43,19.22272,,,,,,,,,,,,,,,,,,,,,
12/10/2009 11:00,2009,12,10,11:00,43,19.22272,,,,,,,,,,,,,,,,,,,,,
12/10/2009 12:00,2009,12,10,12:00,39,17.43456,,,,,,,,,,,,,,,,,,,,,
12/10/2009 13:00,2009,12,10,13:00,41,18.32864,,,,,,,,,,,,,,,,,,,,,
12/10/2009 14:00,2009,12,10,14:00,43,19.22272,,,,,,,,,,,,,,,,,,,,,
12/10/2009 15:00,2009,12,10,15:00,4,1.78816,,,,,,,,,,,,,,,,,,,,,
12/10/2009 16:00,2009,12,10,16:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
12/10/2009 17:00,2009,12,10,17:00,35,15.6464,,,,,,,,,,,,,,,,,,,,,
12/10/2009 18:00,2009,12,10,18:00,32,14.30528,,,,,,,,,,,,,,,,,,,,,
12/10/2009 19:00,2009,12,10,19:00,33,14.75232,,,,,,,,,,,,,,,,,,,,,
12/10/2009 20:00,2009,12,10,20:00,20,8.9408,,,,,,,,,,,,,,,,,,,,,
12/10/2009 21:00,2009,12,10,21:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
12/10/2009 22:00,2009,12,10,22:00,61,27.26944,,,,,,,,,,,,,,,,,,,,,
12/10/2009 23:00,2009,12,10,23:00,74,33.08096,,,,,,,,,,,,,,,,,,,,,
12/11/2009 0:00,2009,12,11,0:00,65,29.0576,,,,,,,,,,,,,,,,,,,,,
12/11/2009 1:00,2009,12,11,1:00,59,26.37536,,,,,,,,,,,,,,,,,,,,,
12/11/2009 2:00,2009,12,11,2:00,43,19.22272,,,,,,,,,,,,,,,,,,,,,
12/11/2009 3:00,2009,12,11,3:00,69,30.84576,,,,,,,,,,,,,,,,,,,,,
12/11/2009 4:00,2009,12,11,4:00,57,25.48128,,,,,,,,,,,,,,,,,,,,,
12/11/2009 5:00,2009,12,11,5:00,63,28.16352,,,,,,,,,,,,,,,,,,,,,
12/11/2009 6:00,2009,12,11,6:00,59,26.37536,,,,,,,,,,,,,,,,,,,,,
12/11/2009 7:00,2009,12,11,7:00,32,14.30528,,,,,,,,,,,,,,,,,,,,,
12/11/2009 8:00,2009,12,11,8:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
12/11/2009 9:00,2009,12,11,9:00,46,20.56384,,,,,,,,,,,,,,,,,,,,,
12/11/2009 10:00,2009,12,11,10:00,48,21.45792,,,,,,,,,,,,,,,,,,,,,
12/11/2009 11:00,2009,12,11,11:00,50,22.352,,,,,,,,,,,,,,,,,,,,,
12/11/2009 12:00,2009,12,11,12:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
12/11/2009 13:00,2009,12,11,13:00,43,19.22272,,,,,,,,,,,,,,,,,,,,,
12/11/2009 14:00,2009,12,11,14:00,52,23.24608,,,,,,,,,,,,,,,,,,,,,
12/11/2009 15:00,2009,12,11,15:00,33,14.75232,,,,,,,,,,,,,,,,,,,,,
12/11/2009 16:00,2009,12,11,16:00,28,12.51712,,,,,,,,,,,,,,,,,,,,,
